Latitude;Longitude;Elevation (metres);Distance (KMs);sin_A
-23.262895;133.77494;711.2;1448.165;0.010937
-23.26345;133.77508;711.9;1448.229;0.011594
-23.26405;133.77527;712.7;1448.298;0.0032258
-23.26432;133.77534;712.8;1448.329;-0.013699
-23.26495;133.77554;711.8;1448.402;0.0021978
-23.26573;133.77578;712;1448.493;0.0035714
-23.26646;133.77601;712.3;1448.577;-0.0037037
-23.26715;133.77624;712;1448.658;-0.0053191
-23.26796;133.7765;711.5;1448.752;-0.014943
-23.26871;133.77674;710.2;1448.839;-0.0022727
-23.26947;133.77698;710;1448.927;0.0075758
-23.27004;133.77716;710.5;1448.993;0.0064935
-23.2707;133.77738;711;1449.07;0.0018868
-23.27116;133.77753;711.1;1449.123;0.011321
-23.27162;133.77768;711.7;1449.176;0.0030769
-23.27218;133.777855;711.9;1449.241;-0.013846
-23.27274;133.77803;711;1449.306;-0.019231
-23.273185;133.778165;710;1449.358;0
-23.27363;133.7783;710;1449.409;0.0016129
-23.274165;133.778475;710.1;1449.471;0.0096774
-23.2747;133.77865;710.7;1449.533;0.013846
-23.275255;133.778835;711.6;1449.598;0.0061538
-23.27581;133.77902;712;1449.663;0
-23.27642;133.77922;712;1449.734;-0.0090909
-23.27699;133.7794;711.4;1449.8;-0.010606
-23.27756;133.77958;710.7;1449.866;-0.0032967
-23.27835;133.77983;710.4;1449.957;-0.0076923
-23.27913;133.78009;709.7;1450.048;0.0011494
-23.27986;133.78038;709.8;1450.135;-0.0084211
-23.28069;133.780615;709;1450.23;-0.009375
-23.28152;133.78085;708.1;1450.326;0.0038462
-23.28197;133.78099;708.3;1450.378;0.0063158
-23.28279;133.78126;708.9;1450.473;-0.0059524
-23.28351;133.78149;708.4;1450.557;-0.0072289
-23.28423;133.78172;707.8;1450.64;-0.02375
-23.28492;133.78193;705.9;1450.72;-0.016667
-23.285595;133.782155;704.6;1450.798;0.0012658
-23.28627;133.78238;704.7;1450.877;0.0039216
-23.28671;133.782525;704.9;1450.928;0.0039216
-23.28715;133.78267;705.1;1450.979;-0.0011364
-23.287905;133.78291;705;1451.067;-0.0011494
-23.28866;133.78315;704.9;1451.154;0
-23.289235;133.783325;704.9;1451.221;-0.0030303
-23.28981;133.7835;704.7;1451.287;0.0020408
-23.29065;133.78377;704.9;1451.385;0.0010309
-23.29149;133.78404;705;1451.482;0
-23.292;133.78421;705;1451.542;-0.0065217
-23.2928;133.78446;704.4;1451.634;-0.011111
-23.29287;133.7845;704.3;1451.643;-0.0090909
-23.29296;133.78454;704.2;1451.654;-0.0125
-23.29302;133.78458;704.1;1451.662;-0.0045455
-23.2932;133.78466;704;1451.684;0
-23.29347;133.78475;704;1451.715;0
-23.29408;133.784943;704;1451.786;0
-23.29469;133.785137;704;1451.856;0
-23.2953;133.78533;704;1451.927;0
-23.29605;133.78557;704;1452.014;0.0068966
-23.2968;133.78581;704.6;1452.101;0.0042553
-23.29761;133.78607;705;1452.195;0
-23.29842;133.78633;705;1452.289;0
-23.29923;133.78659;705;1452.383;-0.0031915
-23.30004;133.78685;704.7;1452.477;0.0093333
-23.300685;133.78706;705.4;1452.552;-0.0053333
-23.30133;133.78727;705;1452.627;0
-23.302075;133.787515;705;1452.714;-0.0023256
-23.30282;133.78776;704.8;1452.8;-0.005618
-23.30359;133.788;704.3;1452.889;0.012281
-23.304075;133.78816;705;1452.946;-0.0053571
-23.30456;133.78832;704.7;1453.002;-0.0075
-23.30525;133.78854;704.1;1453.082;-0.0018868
-23.305705;133.788685;704;1453.135;0.0018868
-23.30616;133.78883;704.1;1453.188;0.0125
-23.306645;133.788985;704.8;1453.244;-0.0053571
-23.30713;133.78914;704.5;1453.3;-0.0080645
-23.30766;133.78931;704;1453.362;0.0016393
-23.30819;133.78948;704.1;1453.423;0.0035714
-23.30891;133.789715;704.4;1453.507;0.0071429
-23.30963;133.78995;705;1453.591;0
-23.31019;133.79013;705;1453.656;-0.0076923
-23.31075;133.79031;704.5;1453.721;-0.008
-23.31161;133.790585;703.7;1453.821;-0.0040404
-23.31247;133.79086;703.3;1453.92;0.016667
-23.31252;133.79088;703.4;1453.926;0.006383
-23.313328;133.791145;704;1454.02;0.0074468
-23.314135;133.79141;704.7;1454.114;0.0053191
-23.314942;133.791675;705.2;1454.208;0.0085106
-23.31575;133.79194;706;1454.302;0
-23.31655;133.7922;706;1454.395;0
-23.31674;133.79226;706;1454.417;0
-23.3169;133.79231;706;1454.435;0
-23.31746;133.792495;706;1454.5;0
-23.31802;133.79268;706;1454.566;0.0070707
-23.318873;133.792958;706.7;1454.665;0.020202
-23.319725;133.793237;708.7;1454.764;0.0030303
-23.320578;133.793515;709;1454.863;0
-23.32143;133.793793;709;1454.962;0.012121
-23.322283;133.794071;710.2;1455.061;0.0070707
-23.323136;133.79435;710.9;1455.16;-0.0030303
-23.323988;133.794628;710.6;1455.259;0.014141
-23.324841;133.794906;712;1455.358;-0.0020202
-23.325693;133.795184;711.8;1455.457;-0.0060606
-23.326546;133.795463;711.2;1455.556;0
-23.327399;133.795741;711.2;1455.655;0.01
-23.328251;133.796019;712.2;1455.755;0.0080808
-23.329104;133.796297;713;1455.854;0.0080808
-23.329957;133.796576;713.8;1455.953;-0.015152
-23.330809;133.796854;712.3;1456.052;0.019192
-23.331662;133.797132;714.2;1456.151;0.0030303
-23.332514;133.79741;714.5;1456.25;0.0020202
-23.333367;133.797689;714.7;1456.349;0.012121
-23.33422;133.797967;715.9;1456.448;0.0010101
-23.335072;133.798245;716;1456.547;0.011111
-23.335925;133.798523;717.1;1456.646;0.0050505
-23.336777;133.798802;717.6;1456.745;0.013131
-23.33763;133.79908;718.9;1456.844;0.01
-23.338483;133.799358;719.9;1456.944;-0.0090909
-23.339335;133.799637;719;1457.043;0
-23.340188;133.799915;719;1457.142;-0.0030303
-23.34104;133.800193;718.7;1457.241;0.0040404
-23.341893;133.800471;719.1;1457.34;0
-23.342746;133.80075;719.1;1457.439;-0.0050505
-23.343598;133.801028;718.6;1457.538;0.0090909
-23.344451;133.801306;719.5;1457.637;0.0020202
-23.345303;133.801584;719.7;1457.736;-0.0030303
-23.346156;133.801863;719.4;1457.835;-0.010101
-23.347009;133.802141;718.4;1457.934;-0.0040404
-23.347861;133.802419;718;1458.033;0
-23.348714;133.802697;718;1458.133;-0.0090909
-23.349567;133.802976;717.1;1458.232;0.010101
-23.350419;133.803254;718.1;1458.331;0
-23.351272;133.803532;718.1;1458.43;-0.0020202
-23.352124;133.80381;717.9;1458.529;-0.011111
-23.352977;133.804089;716.8;1458.628;-0.0040404
-23.35383;133.804367;716.4;1458.727;0.011111
-23.354682;133.804645;717.5;1458.826;0
-23.355535;133.804923;717.5;1458.925;-0.0050505
-23.356387;133.805202;717;1459.024;0
-23.35724;133.80548;717;1459.123;0.0043956
-23.35802;133.805734;717.4;1459.214;0
-23.3588;133.805989;717.4;1459.305;0.0011111
-23.35958;133.806243;717.5;1459.395;0.0032967
-23.36036;133.806498;717.8;1459.486;-0.0098901
-23.36114;133.806752;716.9;1459.577;-0.0055556
-23.36192;133.807007;716.4;1459.667;0.017582
-23.3627;133.807261;718;1459.758;0
-23.36348;133.807516;718;1459.848;0.0054945
-23.36426;133.80777;718.5;1459.939;0.0051546
-23.365093;133.808042;719;1460.036;-0.0092784
-23.365926;133.808313;718.1;1460.133;0
-23.36676;133.808585;718.1;1460.23;0
-23.367593;133.808856;718.1;1460.326;-0.013402
-23.368426;133.809128;716.8;1460.423;0.0020619
-23.369259;133.8094;717;1460.52;0.019588
-23.370092;133.809671;718.9;1460.617;-0.0010309
-23.370926;133.809943;718.8;1460.714;0.003125
-23.371759;133.810214;719.1;1460.81;-0.0010309
-23.372592;133.810486;719;1460.907;0.010309
-23.373425;133.810758;720;1461.004;0.0020619
-23.374258;133.811029;720.2;1461.101;-0.0041237
-23.375092;133.811301;719.8;1461.198;-0.0030928
-23.375925;133.811572;719.5;1461.295;0.0010417
-23.376758;133.811844;719.6;1461.391;0.0041237
-23.377591;133.812116;720;1461.488;-0.0030928
-23.378424;133.812387;719.7;1461.585;-0.0082474
-23.379258;133.812659;718.9;1461.682;0.0010309
-23.380091;133.81293;719;1461.779;0
-23.380924;133.813202;719;1461.875;-0.0082474
-23.381757;133.813474;718.2;1461.972;0.0092784
-23.38259;133.813745;719.1;1462.069;0.0072165
-23.383424;133.814017;719.8;1462.166;-0.0061856
-23.384257;133.814288;719.2;1462.263;0.0041667
-23.38509;133.81456;719.6;1462.359;-0.0083333
-23.38519;133.8146;719.5;1462.371;-0.0076923
-23.38575;133.81478;719;1462.436;-0.0092308
-23.38631;133.81496;718.4;1462.501;0.0020408
-23.387155;133.815236;718.6;1462.599;-0.0060606
-23.387999;133.815512;718;1462.698;0.0020408
-23.388844;133.815787;718.2;1462.796;0.0071429
-23.389689;133.816063;718.9;1462.894;0.0030612
-23.390533;133.816339;719.2;1462.992;-0.0071429
-23.391378;133.816615;718.5;1463.09;-0.0010204
-23.392223;133.81689;718.4;1463.188;0.0040404
-23.393067;133.817166;718.8;1463.287;-0.014286
-23.393912;133.817442;717.4;1463.385;-0.0020408
-23.394757;133.817718;717.2;1463.483;-0.0020408
-23.395601;133.817994;717;1463.581;0.0040816
-23.396446;133.818269;717.4;1463.679;-0.0030612
-23.397291;133.818545;717.1;1463.777;-0.011111
-23.398135;133.818821;716;1463.876;-0.0020408
-23.39898;133.819097;715.8;1463.974;-0.005102
-23.399825;133.819372;715.3;1464.072;-0.010204
-23.400669;133.819648;714.3;1464.17;0.0061224
-23.401514;133.819924;714.9;1464.268;-0.0091837
-23.402359;133.8202;714;1464.366;0.0020408
-23.403203;133.820476;714.2;1464.464;0
-23.404048;133.820751;714.2;1464.563;-0.0020408
-23.404893;133.821027;714;1464.661;0.0081633
-23.405737;133.821303;714.8;1464.759;0
-23.406582;133.821579;714.8;1464.857;0.0071429
-23.407427;133.821854;715.5;1464.955;-0.0030612
-23.408271;133.82213;715.2;1465.053;-0.012121
-23.409116;133.822406;714;1465.152;0.0040816
-23.409961;133.822682;714.4;1465.25;0.0040816
-23.410805;133.822958;714.8;1465.348;0.0030612
-23.41165;133.823233;715.1;1465.446;0.0091837
-23.412495;133.823509;716;1465.544;-0.020408
-23.413339;133.823785;714;1465.642;0.0040404
-23.414184;133.824061;714.4;1465.741;0.0061224
-23.415029;133.824336;715;1465.839;0
-23.415873;133.824612;715;1465.937;-0.0040816
-23.416718;133.824888;714.6;1466.035;0.0071429
-23.417563;133.825164;715.3;1466.133;0.0030612
-23.418407;133.82544;715.6;1466.231;0.0030612
-23.419252;133.825715;715.9;1466.329;0.0010101
-23.420097;133.825991;716;1466.428;0.0071429
-23.420941;133.826267;716.7;1466.526;0.017347
-23.421786;133.826543;718.4;1466.624;0.0020408
-23.422631;133.826818;718.6;1466.722;-0.013265
-23.423475;133.827094;717.3;1466.82;-0.0081633
-23.42432;133.82737;716.5;1466.918;0.020988
-23.425017;133.827597;718.2;1466.999;0.008642
-23.425713;133.827823;718.9;1467.08;-0.01358
-23.42641;133.82805;717.8;1467.161;-0.010101
-23.427264;133.828328;716.8;1467.26;0.002
-23.428118;133.828606;717;1467.36;-0.0090909
-23.428971;133.828884;716.1;1467.459;-0.010101
-23.429825;133.829161;715.1;1467.558;0.0090909
-23.430679;133.829439;716;1467.657;-0.0040404
-23.431533;133.829717;715.6;1467.756;0.003
-23.432387;133.829995;715.9;1467.856;-0.010101
-23.43324;133.830273;714.9;1467.955;0.0030303
-23.434094;133.830551;715.2;1468.054;0.0030303
-23.434948;133.830829;715.5;1468.153;-0.0070707
-23.435802;133.831106;714.8;1468.252;0.002
-23.436656;133.831384;715;1468.352;0.0070707
-23.43751;133.831662;715.7;1468.451;-0.0020202
-23.438363;133.83194;715.5;1468.55;-0.0050505
-23.439217;133.832218;715;1468.649;0.0030303
-23.440071;133.832496;715.3;1468.748;-0.0020202
-23.440925;133.832774;715.1;1468.847;0.004
-23.441779;133.833051;715.5;1468.947;-0.0030303
-23.442632;133.833329;715.2;1469.046;0.0040404
-23.443486;133.833607;715.6;1469.145;0.0020202
-23.44434;133.833885;715.8;1469.244;-0.0030303
-23.445194;133.834163;715.5;1469.343;-0.005
-23.446048;133.834441;715;1469.443;-0.0010101
-23.446901;133.834719;714.9;1469.542;0.0060606
-23.447755;133.834996;715.5;1469.641;0.0060606
-23.448609;133.835274;716.1;1469.74;0
-23.449463;133.835552;716.1;1469.839;0.005
-23.450317;133.83583;716.6;1469.939;-0.0040404
-23.45117;133.836108;716.2;1470.038;0.0060606
-23.452024;133.836386;716.8;1470.137;-0.0070707
-23.452878;133.836664;716.1;1470.236;-0.0010101
-23.453732;133.836941;716;1470.335;0.005
-23.454586;133.837219;716.5;1470.435;-0.0050505
-23.45544;133.837497;716;1470.534;0
-23.456293;133.837775;716;1470.633;0.0070707
-23.457147;133.838053;716.7;1470.732;0.0050505
-23.458001;133.838331;717.2;1470.831;0.003
-23.458855;133.838609;717.5;1470.931;-0.0050505
-23.459709;133.838886;717;1471.03;0.010101
-23.460562;133.839164;718;1471.129;0.010101
-23.461416;133.839442;719;1471.228;0.010101
-23.46227;133.83972;720;1471.327;0
-23.46254;133.83981;720;1471.359;-0.008
-23.46297;133.83995;719.6;1471.409;-0.013636
-23.46335;133.84007;719;1471.453;0.011765
-23.463795;133.840215;719.6;1471.504;0.0057692
-23.46424;133.84036;719.9;1471.556;0.0091837
-23.465078;133.840633;720.8;1471.654;0.012371
-23.465917;133.840907;722;1471.751;0
-23.466755;133.84118;722;1471.848;0.0091837
-23.467593;133.841453;722.9;1471.946;0.0061856
-23.468432;133.841727;723.5;1472.043;-0.0081633
-23.46927;133.842;722.7;1472.141;0.010309
-23.470108;133.842273;723.7;1472.238;0.0030928
-23.470947;133.842547;724;1472.335;-0.0081633
-23.471785;133.84282;723.2;1472.433;0.0092784
-23.472623;133.843093;724.1;1472.53;0.016327
-23.473462;133.843367;725.7;1472.628;0.0030928
-23.4743;133.84364;726;1472.725;0.0061856
-23.475138;133.843913;726.6;1472.822;-0.010204
-23.475977;133.844187;725.6;1472.92;0.0061856
-23.476815;133.84446;726.2;1473.017;0.012245
-23.477653;133.844733;727.4;1473.115;-0.0041237
-23.478492;133.845007;727;1473.212;0.012371
-23.47933;133.84528;728.2;1473.309;-0.0033333
-23.4801;133.845531;727.9;1473.399;-0.010112
-23.48087;133.845783;727;1473.488;0.0044444
-23.48164;133.846034;727.4;1473.578;0.0067416
-23.48241;133.846286;728;1473.667;0.017778
-23.48318;133.846537;729.6;1473.757;-0.0011236
-23.48395;133.846789;729.5;1473.846;0.0033333
-23.48472;133.84704;729.8;1473.936;-0.0077922
-23.485383;133.847258;729.2;1474.013;0.0038961
-23.486045;133.847475;729.5;1474.09;0.0064935
-23.486707;133.847693;730;1474.167;-0.012987
-23.48737;133.84791;729;1474.244;0.0092784
-23.488207;133.848185;729.9;1474.341;-0.0030928
-23.489044;133.848461;729.6;1474.438;0
-23.489881;133.848736;729.6;1474.536;0.0061856
-23.490717;133.849011;730.2;1474.633;0.0010309
-23.491554;133.849286;730.3;1474.73;0.005102
-23.492391;133.849562;730.8;1474.828;-0.0082474
-23.493228;133.849837;730;1474.925;0.0061856
-23.494065;133.850112;730.6;1475.022;-0.0081633
-23.494902;133.850387;729.8;1475.12;0.012371
-23.495738;133.850663;731;1475.217;0.0072165
-23.496575;133.850938;731.7;1475.314;-0.0030928
-23.497412;133.851213;731.4;1475.411;-0.012245
-23.498249;133.851488;730.2;1475.509;0.0082474
-23.499086;133.851764;731;1475.606;-0.014433
-23.499923;133.852039;729.6;1475.703;-0.0010204
-23.500759;133.852314;729.5;1475.801;0.0051546
-23.501596;133.852589;730;1475.898;0.0041237
-23.502433;133.852865;730.4;1475.995;-0.0040816
-23.50327;133.85314;730;1476.093;-0.0022727
-23.50403;133.85339;729.8;1476.181;-0.0034091
-23.50479;133.85364;729.5;1476.269;0.00375
-23.50547;133.85387;729.8;1476.349;0.0072917
-23.5063;133.854144;730.5;1476.445;0
-23.50713;133.854418;730.5;1476.542;-0.0052083
-23.50796;133.854692;730;1476.638;0
-23.50879;133.854966;730;1476.735;0
-23.50962;133.85524;730;1476.831;-0.0032967
-23.510397;133.855497;729.7;1476.922;0.0011111
-23.511173;133.855753;729.8;1477.012;-0.0055556
-23.51195;133.85601;729.3;1477.102;-0.0032967
-23.512727;133.856267;729;1477.193;0.011111
-23.513503;133.856523;730;1477.283;0.0011111
-23.51428;133.85678;730.1;1477.373;-0.0010989
-23.515057;133.857037;730;1477.464;0
-23.515833;133.857293;730;1477.554;0.0011111
-23.51661;133.85755;730.1;1477.644;0.0053191
-23.517417;133.857815;730.6;1477.738;-0.0053191
-23.518223;133.85808;730.1;1477.832;-0.0010638
-23.51903;133.858345;730;1477.926;-0.0021505
-23.519837;133.85861;729.8;1478.019;-0.0042553
-23.520643;133.858875;729.4;1478.113;0.0095745
-23.52145;133.85914;730.3;1478.207;0.0044444
-23.52222;133.859393;730.7;1478.297;-0.0044944
-23.52299;133.859647;730.3;1478.386;0.0033333
-23.52376;133.8599;730.6;1478.476;-0.0074074
-23.524463;133.860132;730;1478.557;0.0036585
-23.525165;133.860365;730.3;1478.639;-0.015854
-23.525868;133.860598;729;1478.721;0.010976
-23.52657;133.86083;729.9;1478.803;-0.0091837
-23.52742;133.86111;729;1478.901;0.0010101
-23.52827;133.86139;729.1;1479;0.005
-23.529126;133.861671;729.6;1479.1;-0.012121
-23.529981;133.861953;728.4;1479.199;-0.004
-23.530837;133.862234;728;1479.299;-0.0050505
-23.531693;133.862516;727.5;1479.398;-0.013
-23.532549;133.862797;726.2;1479.498;0.0080808
-23.533404;133.863079;727;1479.597;-0.001
-23.53426;133.86336;726.9;1479.697;-0.0096774
-23.535064;133.863626;726;1479.79;-0.0010638
-23.535869;133.863891;725.9;1479.884;0.0010753
-23.536673;133.864157;726;1479.977;-0.011702
-23.537477;133.864423;724.9;1480.071;-0.010753
-23.538281;133.864689;723.9;1480.164;0.0010638
-23.539086;133.864954;724;1480.258;-0.0021277
-23.53989;133.86522;723.8;1480.352;0.0042105
-23.540715;133.865475;724.2;1480.447;-0.012632
-23.54154;133.86573;723;1480.542;-0.011111
-23.542165;133.865885;722.2;1480.614;0.0014085
-23.54279;133.86604;722.3;1480.685;0
-23.543425;133.866155;722.3;1480.757;-0.0098592
-23.54406;133.86627;721.6;1480.828;-0.013978
-23.544881;133.866374;720.3;1480.921;-0.0054348
-23.545703;133.866479;719.8;1481.013;-0.0043478
-23.546524;133.866583;719.4;1481.105;0.0065217
-23.547346;133.866687;720;1481.197;-0.0021739
-23.548167;133.866791;719.8;1481.289;-0.0076087
-23.548989;133.866896;719.1;1481.381;-0.001087
-23.54981;133.867;719;1481.473;-0.0013699
-23.55046;133.86711;718.9;1481.546;-0.0054795
-23.55111;133.86722;718.5;1481.619;-0.010811
-23.55176;133.86733;717.7;1481.693;-0.014815
-23.552473;133.86751;716.5;1481.774;-0.02561
-23.553187;133.86769;714.4;1481.856;-0.01358
-23.5539;133.86787;713.3;1481.937;0.0081081
-23.554533;133.868073;713.9;1482.011;0.012329
-23.555167;133.868277;714.8;1482.084;0.0067568
-23.5558;133.86848;715.3;1482.158;0.013043
-23.556582;133.868789;716.5;1482.25;0.0075269
-23.557365;133.869098;717.2;1482.343;-0.019565
-23.558147;133.869408;715.4;1482.435;-0.027957
-23.558929;133.869717;712.8;1482.528;-0.015054
-23.559712;133.870026;711.4;1482.621;-0.01413
-23.560494;133.870335;710.1;1482.713;-0.016129
-23.561276;133.870645;708.6;1482.806;0.0010753
-23.562058;133.870954;708.7;1482.899;0.0054348
-23.562841;133.871263;709.2;1482.991;0.0086022
-23.563623;133.871572;710;1483.084;0.0086957
-23.564405;133.871882;710.8;1483.176;-0.016129
-23.565188;133.872191;709.3;1483.269;-0.0075269
-23.56597;133.8725;708.6;1483.362;-0.016667
-23.56607;133.87254;708.4;1483.374;-0.016667
-23.56618;133.87258;708.2;1483.386;-0.017391
-23.56637;133.87265;707.8;1483.409;-0.0021277
-23.56717;133.872962;707.6;1483.503;0.0052632
-23.56797;133.873273;708.1;1483.598;0.0095745
-23.56877;133.873585;709;1483.692;0.0031579
-23.56957;133.873896;709.3;1483.787;-0.029474
-23.57037;133.874208;706.5;1483.882;-0.026596
-23.57117;133.874519;704;1483.976;0
-23.57197;133.874831;704;1484.071;0.02234
-23.57277;133.875142;706.1;1484.165;0.0073684
-23.57357;133.875454;706.8;1484.26;-0.0074468
-23.57437;133.875765;706.1;1484.354;0.0010526
-23.57517;133.876077;706.2;1484.449;0.0085106
-23.57597;133.876388;707;1484.543;-0.0010526
-23.57677;133.8767;706.9;1484.638;-0.0056818
-23.57752;133.87697;706.4;1484.726;-0.019048
-23.57788;133.87709;705.6;1484.768;-0.025
-23.57798;133.87713;705.3;1484.78;-0.016438
-23.578615;133.87732;704.1;1484.853;-0.019178
-23.57925;133.87751;702.7;1484.926;-0.023288
-23.57989;133.877665;701;1484.999;-0.015068
-23.58053;133.87782;699.9;1485.072;0
-23.581165;133.87795;699.9;1485.144;0.0013889
-23.5818;133.87808;700;1485.216;0
-23.582275;133.87816;700;1485.27;-0.0056604
-23.58275;133.87824;699.7;1485.323;0.0046512
-23.58313;133.87829;699.9;1485.366;0.0064103
-23.58383;133.87839;700.4;1485.444;-0.0035294
-23.584585;133.878455;700.1;1485.529;-0.0071429
-23.58534;133.87852;699.5;1485.613;-0.0025641
-23.58569;133.87855;699.4;1485.652;-0.013265
-23.58657;133.878617;698.1;1485.75;-0.02551
-23.58745;133.878684;695.6;1485.848;-0.036364
-23.58833;133.878751;692;1485.947;-0.0071429
-23.58921;133.878818;691.3;1486.045;-0.019388
-23.59009;133.878885;689.4;1486.143;-0.012245
-23.59097;133.878952;688.2;1486.241;-0.032653
-23.59185;133.879019;685;1486.339;-0.018182
-23.59273;133.879086;683.2;1486.438;-0.019388
-23.59361;133.879154;681.3;1486.536;-0.013265
-23.59449;133.879221;680;1486.634;-0.019388
-23.59537;133.879288;678.1;1486.732;-0.0010204
-23.59625;133.879355;678;1486.83;0
-23.59713;133.879422;678;1486.929;-0.023469
-23.59801;133.879489;675.7;1487.027;-0.027551
-23.59889;133.879556;673;1487.125;-0.018367
-23.59977;133.879623;671.2;1487.223;0.026531
-23.60065;133.87969;673.8;1487.321;0.027119
-23.601175;133.87974;675.4;1487.38;0.010169
-23.6017;133.87979;676;1487.439;-0.0032967
-23.602513;133.879918;675.7;1487.53;0.020652
-23.603327;133.880047;677.6;1487.622;0.043956
-23.60414;133.880175;681.6;1487.713;0.016304
-23.604953;133.880303;683.1;1487.805;0.018681
-23.605767;133.880432;684.8;1487.896;0.0076087
